initial_location,seating_capacity,start_service_time,end_service_time
114328,4,1,108000
30524,4,1,108000
65199,4,1,108000
97358,4,1,108000
44289,4,1,108000
22949,4,1,108000
97873,4,1,108000
137935,4,1,108000
86541,4,1,108000
114509,4,1,108000
83613,4,1,108000
84384,4,1,108000
144772,4,1,108000
122175,4,1,108000
114913,4,1,108000
1384,4,1,108000
122827,4,1,108000
111801,4,1,108000
79910,4,1,108000
148104,4,1,108000
80728,4,1,108000
64999,4,1,108000
29683,4,1,108000
44713,4,1,108000
149098,4,1,108000
11941,4,1,108000
52323,4,1,108000
89730,4,1,108000
113648,4,1,108000
59055,4,1,108000
83621,4,1,108000
149214,4,1,108000
36253,4,1,108000
60092,4,1,108000
84029,4,1,108000
98390,4,1,108000
18047,4,1,108000
155524,4,1,108000
34431,4,1,108000
137506,4,1,108000
121179,4,1,108000
98919,4,1,108000
127746,4,1,108000
8951,4,1,108000
39148,4,1,108000
59068,4,1,108000
154004,4,1,108000
86702,4,1,108000
104995,4,1,108000
24964,4,1,108000
156880,4,1,108000
68826,4,1,108000
7414,4,1,108000
25351,4,1,108000
78834,4,1,108000
159268,4,1,108000
39122,4,1,108000
59641,4,1,108000
91891,4,1,108000
44717,4,1,108000
148778,4,1,108000
33398,4,1,108000
121429,4,1,108000
95603,4,1,108000
58589,4,1,108000
47523,4,1,108000
118395,4,1,108000
35503,4,1,108000
33934,4,1,108000
113630,4,1,108000
152340,4,1,108000
134393,4,1,108000
86333,4,1,108000
140971,4,1,108000
15886,4,1,108000
115673,4,1,108000
55477,4,1,108000
104997,4,1,108000
67412,4,1,108000
138381,4,1,108000
87657,4,1,108000
24282,4,1,108000
63962,4,1,108000
114768,4,1,108000
45463,4,1,108000
50913,4,1,108000
55345,4,1,108000
112412,4,1,108000
34041,4,1,108000
124214,4,1,108000
47059,4,1,108000
46193,4,1,108000
30524,4,1,108000
11377,4,1,108000
156908,4,1,108000
42494,4,1,108000
106519,4,1,108000
87043,4,1,108000
95084,4,1,108000
39110,4,1,108000
133954,4,1,108000
57016,4,1,108000
88413,4,1,108000
83327,4,1,108000
38441,4,1,108000
78889,4,1,108000
57752,4,1,108000
64185,4,1,108000
69914,4,1,108000
103374,4,1,108000
46495,4,1,108000
81139,4,1,108000
87258,4,1,108000
42468,4,1,108000
48064,4,1,108000
15055,4,1,108000
58307,4,1,108000
138901,4,1,108000
135112,4,1,108000
160396,4,1,108000
103190,4,1,108000
108130,4,1,108000
14967,4,1,108000
23224,4,1,108000
92948,4,1,108000
60151,4,1,108000
114877,4,1,108000
122841,4,1,108000
108169,4,1,108000
130661,4,1,108000
16107,4,1,108000
23496,4,1,108000
60151,4,1,108000
107509,4,1,108000
154374,4,1,108000
58537,4,1,108000
124889,4,1,108000
69125,4,1,108000
137603,4,1,108000
73915,4,1,108000
142414,4,1,108000
77673,4,1,108000
151699,4,1,108000
60151,4,1,108000
42832,4,1,108000
132894,4,1,108000
151188,4,1,108000
103188,4,1,108000
159797,4,1,108000
104337,4,1,108000
36708,4,1,108000
117260,4,1,108000
106200,4,1,108000
6039,4,1,108000
40175,4,1,108000
77673,4,1,108000
55484,4,1,108000
138571,4,1,108000
159140,4,1,108000
119984,4,1,108000
23258,4,1,108000
40130,4,1,108000
11334,4,1,108000
23579,4,1,108000
148864,4,1,108000
106231,4,1,108000
77673,4,1,108000
2977,4,1,108000
91104,4,1,108000
105283,4,1,108000
90074,4,1,108000
7686,4,1,108000
129838,4,1,108000
63249,4,1,108000
9418,4,1,108000
3638,4,1,108000
121948,4,1,108000
95927,4,1,108000
101565,4,1,108000
131042,4,1,108000
10990,4,1,108000
71643,4,1,108000
98884,4,1,108000
118300,4,1,108000
73927,4,1,108000
79853,4,1,108000
134297,4,1,108000
19388,4,1,108000
97618,4,1,108000
147156,4,1,108000
114023,4,1,108000
160133,4,1,108000
3297,4,1,108000
89971,4,1,108000
11334,4,1,108000
84172,4,1,108000
132634,4,1,108000
46246,4,1,108000
37972,4,1,108000
59068,4,1,108000
149272,4,1,108000
143321,4,1,108000
53486,4,1,108000
9255,4,1,108000
51866,4,1,108000
87733,4,1,108000
65096,4,1,108000
62834,4,1,108000
106233,4,1,108000
78921,4,1,108000
148104,4,1,108000
146012,4,1,108000
143928,4,1,108000
35025,4,1,108000
23256,4,1,108000
78896,4,1,108000
57933,4,1,108000
25616,4,1,108000
31299,4,1,108000
43687,4,1,108000
48744,4,1,108000
150763,4,1,108000
149475,4,1,108000
82736,4,1,108000
54236,4,1,108000
122827,4,1,108000
124118,4,1,108000
67697,4,1,108000
39110,4,1,108000
124193,4,1,108000
93198,4,1,108000
38764,4,1,108000
56201,4,1,108000
147863,4,1,108000
20542,4,1,108000
12339,4,1,108000
74511,4,1,108000
88981,4,1,108000
38025,4,1,108000
25332,4,1,108000
70385,4,1,108000
9495,4,1,108000
42705,4,1,108000
59786,4,1,108000
128979,4,1,108000
159215,4,1,108000
98136,4,1,108000
117731,4,1,108000
119589,4,1,108000
58864,4,1,108000
140916,4,1,108000
89742,4,1,108000
41583,4,1,108000
136428,4,1,108000
135684,4,1,108000
88263,4,1,108000
118700,4,1,108000
130641,4,1,108000
115198,4,1,108000
132235,4,1,108000
44764,4,1,108000
118528,4,1,108000
29854,4,1,108000
15055,4,1,108000
6166,4,1,108000
133741,4,1,108000
82997,4,1,108000
94079,4,1,108000
140916,4,1,108000
120464,4,1,108000
125649,4,1,108000
1771,4,1,108000
11466,4,1,108000
116048,4,1,108000
67543,4,1,108000
42086,4,1,108000
107384,4,1,108000
15146,4,1,108000
59641,4,1,108000
133832,4,1,108000
65622,4,1,108000
40209,4,1,108000
117174,4,1,108000
131591,4,1,108000
70285,4,1,108000
114328,4,1,108000
158240,4,1,108000
73986,4,1,108000
35400,4,1,108000
96262,4,1,108000
68057,4,1,108000
8951,4,1,108000
76081,4,1,108000
56478,4,1,108000
57562,4,1,108000
103480,4,1,108000
83617,4,1,108000
160133,4,1,108000
98876,4,1,108000
35718,4,1,108000
68981,4,1,108000
155588,4,1,108000
97517,4,1,108000
102461,4,1,108000
144486,4,1,108000
25074,4,1,108000
131777,4,1,108000
91786,4,1,108000
52983,4,1,108000
42384,4,1,108000
142231,4,1,108000
113012,4,1,108000
137935,4,1,108000
74535,4,1,108000
155588,4,1,108000
52119,4,1,108000
53053,4,1,108000
42353,4,1,108000
156771,4,1,108000
136872,4,1,108000
95196,4,1,108000
25086,4,1,108000
154146,4,1,108000
120595,4,1,108000
37322,4,1,108000
8646,4,1,108000
105496,4,1,108000
86332,4,1,108000
70629,4,1,108000
119658,4,1,108000
130281,4,1,108000
34645,4,1,108000
140916,4,1,108000
41054,4,1,108000
84075,4,1,108000
22207,4,1,108000
74918,4,1,108000
1873,4,1,108000
130711,4,1,108000
132691,4,1,108000
86712,4,1,108000
68246,4,1,108000
59557,4,1,108000
17109,4,1,108000
135204,4,1,108000
60029,4,1,108000
17843,4,1,108000
66713,4,1,108000
122389,4,1,108000
145031,4,1,108000
65440,4,1,108000
76415,4,1,108000
12445,4,1,108000
125671,4,1,108000
3961,4,1,108000
145305,4,1,108000
25876,4,1,108000
44341,4,1,108000
158007,4,1,108000
85130,4,1,108000
121898,4,1,108000
117069,4,1,108000
58622,4,1,108000
121802,4,1,108000
59843,4,1,108000
121948,4,1,108000
133384,4,1,108000
29130,4,1,108000
152068,4,1,108000
31011,4,1,108000
131228,4,1,108000
70011,4,1,108000
3480,4,1,108000
55961,4,1,108000
7254,4,1,108000
142668,4,1,108000
81410,4,1,108000
155678,4,1,108000
16883,4,1,108000
4271,4,1,108000
48177,4,1,108000
113648,4,1,108000
90235,4,1,108000
76892,4,1,108000
131727,4,1,108000
48678,4,1,108000
102314,4,1,108000
67473,4,1,108000
65306,4,1,108000
91241,4,1,108000
49955,4,1,108000
50358,4,1,108000
153386,4,1,108000
91891,4,1,108000
154642,4,1,108000
144049,4,1,108000
77883,4,1,108000
120699,4,1,108000
104873,4,1,108000
87042,4,1,108000
106149,4,1,108000
122827,4,1,108000
6876,4,1,108000
153217,4,1,108000
69754,4,1,108000
149520,4,1,108000
115178,4,1,108000
104710,4,1,108000
59068,4,1,108000
105163,4,1,108000
58770,4,1,108000
16652,4,1,108000
256,4,1,108000
90325,4,1,108000
73704,4,1,108000
129379,4,1,108000
126512,4,1,108000
17557,4,1,108000
60996,4,1,108000
119573,4,1,108000
154899,4,1,108000
159743,4,1,108000
98034,4,1,108000
97141,4,1,108000
109946,4,1,108000
108983,4,1,108000
95623,4,1,108000
155601,4,1,108000
95168,4,1,108000
128626,4,1,108000
55961,4,1,108000
126959,4,1,108000
119489,4,1,108000
23304,4,1,108000
37676,4,1,108000
129227,4,1,108000
125274,4,1,108000
23073,4,1,108000
64146,4,1,108000
11343,4,1,108000
107573,4,1,108000
5719,4,1,108000
2153,4,1,108000
109890,4,1,108000
18003,4,1,108000
64540,4,1,108000
137935,4,1,108000
23579,4,1,108000
149297,4,1,108000
110528,4,1,108000
159203,4,1,108000
155581,4,1,108000
149333,4,1,108000
7909,4,1,108000
71687,4,1,108000
136225,4,1,108000
46193,4,1,108000
70709,4,1,108000
104337,4,1,108000
130432,4,1,108000
6337,4,1,108000
30019,4,1,108000
19193,4,1,108000
129337,4,1,108000
154486,4,1,108000
13279,4,1,108000
105273,4,1,108000
106849,4,1,108000
90825,4,1,108000
73806,4,1,108000
109163,4,1,108000
130733,4,1,108000
1765,4,1,108000
38412,4,1,108000
321,4,1,108000
111349,4,1,108000
154551,4,1,108000
46958,4,1,108000
71020,4,1,108000
160036,4,1,108000
30941,4,1,108000
130431,4,1,108000
7252,4,1,108000
129357,4,1,108000
95215,4,1,108000
127294,4,1,108000
99580,4,1,108000
86258,4,1,108000
77673,4,1,108000
126303,4,1,108000
47831,4,1,108000
27192,4,1,108000
73682,4,1,108000
15863,4,1,108000
62842,4,1,108000
59549,4,1,108000
96797,4,1,108000
122762,4,1,108000
15055,4,1,108000
122389,4,1,108000
36076,4,1,108000
96797,4,1,108000
129759,4,1,108000
124417,4,1,108000
137685,4,1,108000
11334,4,1,108000
43122,4,1,108000
118296,4,1,108000
8951,4,1,108000
154142,4,1,108000
115178,4,1,108000
125649,4,1,108000
65634,4,1,108000
97365,4,1,108000
111944,4,1,108000
86268,4,1,108000
11020,4,1,108000
103752,4,1,108000
80521,4,1,108000
106205,4,1,108000
113597,4,1,108000
136748,4,1,108000
52971,4,1,108000
76835,4,1,108000
80132,4,1,108000
152145,4,1,108000
63655,4,1,108000
77673,4,1,108000
85513,4,1,108000
103326,4,1,108000
18790,4,1,108000
2032,4,1,108000
155479,4,1,108000
73381,4,1,108000
57279,4,1,108000
148585,4,1,108000
5654,4,1,108000
65394,4,1,108000
56130,4,1,108000
103610,4,1,108000
2171,4,1,108000
100359,4,1,108000
89018,4,1,108000
78887,4,1,108000
54144,4,1,108000
156530,4,1,108000
38774,4,1,108000
108405,4,1,108000
81143,4,1,108000
37185,4,1,108000
39154,4,1,108000
39429,4,1,108000
9422,4,1,108000
126651,4,1,108000
111833,4,1,108000
69855,4,1,108000
155699,4,1,108000
98390,4,1,108000
81680,4,1,108000
131727,4,1,108000
120270,4,1,108000
105347,4,1,108000
21925,4,1,108000
155938,4,1,108000
140026,4,1,108000
143983,4,1,108000
131609,4,1,108000
11334,4,1,108000
102136,4,1,108000
16938,4,1,108000
154631,4,1,108000
96829,4,1,108000
119630,4,1,108000
40197,4,1,108000
74013,4,1,108000
139334,4,1,108000
65199,4,1,108000
2307,4,1,108000
117631,4,1,108000
155588,4,1,108000
153347,4,1,108000
27448,4,1,108000
80170,4,1,108000
120581,4,1,108000
9939,4,1,108000
79685,4,1,108000
124524,4,1,108000
103506,4,1,108000
62098,4,1,108000
146356,4,1,108000
29736,4,1,108000
106702,4,1,108000
63570,4,1,108000
119573,4,1,108000
34964,4,1,108000
68814,4,1,108000
92940,4,1,108000
15471,4,1,108000
49937,4,1,108000
28659,4,1,108000
74359,4,1,108000
63962,4,1,108000
22581,4,1,108000
158906,4,1,108000
137281,4,1,108000
160424,4,1,108000
160258,4,1,108000
134181,4,1,108000
135913,4,1,108000
22207,4,1,108000
35119,4,1,108000
48406,4,1,108000
144049,4,1,108000
9784,4,1,108000
25886,4,1,108000
59843,4,1,108000
133033,4,1,108000
71651,4,1,108000
154429,4,1,108000
17881,4,1,108000
57279,4,1,108000
99553,4,1,108000
22599,4,1,108000
140314,4,1,108000
109593,4,1,108000
3963,4,1,108000
154972,4,1,108000
50358,4,1,108000
64931,4,1,108000
3215,4,1,108000
100564,4,1,108000
77457,4,1,108000
67353,4,1,108000
61084,4,1,108000
114326,4,1,108000
131655,4,1,108000
100155,4,1,108000
49484,4,1,108000
60151,4,1,108000
113626,4,1,108000
87244,4,1,108000
116348,4,1,108000
99575,4,1,108000
30412,4,1,108000
75996,4,1,108000
72131,4,1,108000
35010,4,1,108000
7539,4,1,108000
158506,4,1,108000
133850,4,1,108000
126678,4,1,108000
147771,4,1,108000
91619,4,1,108000
152397,4,1,108000
30121,4,1,108000
25888,4,1,108000
97335,4,1,108000
154586,4,1,108000
140111,4,1,108000
45939,4,1,108000
33677,4,1,108000
57279,4,1,108000
52269,4,1,108000
123288,4,1,108000
131546,4,1,108000
85784,4,1,108000
124193,4,1,108000
133242,4,1,108000
79713,4,1,108000
118837,4,1,108000
123039,4,1,108000
160645,4,1,108000
52392,4,1,108000
91321,4,1,108000
69439,4,1,108000
127388,4,1,108000
143250,4,1,108000
23719,4,1,108000
100768,4,1,108000
48607,4,1,108000
1315,4,1,108000
54410,4,1,108000
28238,4,1,108000
84071,4,1,108000
52598,4,1,108000
96361,4,1,108000
8951,4,1,108000
68032,4,1,108000
59068,4,1,108000
8130,4,1,108000
65216,4,1,108000
153567,4,1,108000
22442,4,1,108000
154108,4,1,108000
64552,4,1,108000
98052,4,1,108000
21108,4,1,108000
123823,4,1,108000
158482,4,1,108000
48214,4,1,108000
100768,4,1,108000
19376,4,1,108000
36008,4,1,108000
65696,4,1,108000
35530,4,1,108000
55337,4,1,108000
54361,4,1,108000
129208,4,1,108000
153225,4,1,108000
34564,4,1,108000
81733,4,1,108000
127991,4,1,108000
9231,4,1,108000
88293,4,1,108000
50527,4,1,108000
57737,4,1,108000
59619,4,1,108000
65306,4,1,108000
144156,4,1,108000
145713,4,1,108000
78252,4,1,108000
26230,4,1,108000
33467,4,1,108000
30693,4,1,108000
65859,4,1,108000
20949,4,1,108000
89459,4,1,108000
123047,4,1,108000
46495,4,1,108000
148778,4,1,108000
14450,4,1,108000
45418,4,1,108000
8541,4,1,108000
154350,4,1,108000
52848,4,1,108000
75125,4,1,108000
154030,4,1,108000
136288,4,1,108000
16878,4,1,108000
92078,4,1,108000
157334,4,1,108000
2722,4,1,108000
36843,4,1,108000
15981,4,1,108000
72428,4,1,108000
124757,4,1,108000
80122,4,1,108000
6952,4,1,108000
155213,4,1,108000
66608,4,1,108000
159837,4,1,108000
77473,4,1,108000
96720,4,1,108000
153941,4,1,108000
132158,4,1,108000
77669,4,1,108000
112532,4,1,108000
143990,4,1,108000
146901,4,1,108000
24823,4,1,108000
82447,4,1,108000
129134,4,1,108000
283,4,1,108000
56752,4,1,108000
108999,4,1,108000
100768,4,1,108000
7300,4,1,108000
106591,4,1,108000
74005,4,1,108000
22599,4,1,108000
145741,4,1,108000
23951,4,1,108000
70415,4,1,108000
141944,4,1,108000
86865,4,1,108000
61700,4,1,108000
102617,4,1,108000
8951,4,1,108000
94760,4,1,108000
60573,4,1,108000
45885,4,1,108000
60151,4,1,108000
154458,4,1,108000
59556,4,1,108000
80761,4,1,108000
105466,4,1,108000
95332,4,1,108000
160136,4,1,108000
59066,4,1,108000
104337,4,1,108000
2722,4,1,108000
83621,4,1,108000
106149,4,1,108000
60530,4,1,108000
84322,4,1,108000
100323,4,1,108000
34173,4,1,108000
3963,4,1,108000
8951,4,1,108000
137935,4,1,108000
43443,4,1,108000
106725,4,1,108000
86948,4,1,108000
133656,4,1,108000
69520,4,1,108000
95812,4,1,108000
7158,4,1,108000
106165,4,1,108000
5363,4,1,108000
126081,4,1,108000
23579,4,1,108000
65135,4,1,108000
127715,4,1,108000
44245,4,1,108000
140222,4,1,108000
87042,4,1,108000
39110,4,1,108000
154494,4,1,108000
89405,4,1,108000
74013,4,1,108000
98034,4,1,108000
96908,4,1,108000
102128,4,1,108000
20103,4,1,108000
24652,4,1,108000
70285,4,1,108000
138680,4,1,108000
150657,4,1,108000
18237,4,1,108000
69903,4,1,108000
78868,4,1,108000
15894,4,1,108000
65306,4,1,108000
137935,4,1,108000
137057,4,1,108000
23949,4,1,108000
56360,4,1,108000
127675,4,1,108000
154831,4,1,108000
71651,4,1,108000
60913,4,1,108000
107495,4,1,108000
107615,4,1,108000
73381,4,1,108000
154899,4,1,108000
15055,4,1,108000
2919,4,1,108000
55474,4,1,108000
57279,4,1,108000
55565,4,1,108000
94588,4,1,108000
23579,4,1,108000
120482,4,1,108000
109253,4,1,108000
679,4,1,108000
98208,4,1,108000
104337,4,1,108000
36749,4,1,108000
40049,4,1,108000
30245,4,1,108000
36886,4,1,108000
112915,4,1,108000
131094,4,1,108000
135644,4,1,108000
64678,4,1,108000
157735,4,1,108000
72348,4,1,108000
133350,4,1,108000
153386,4,1,108000
107983,4,1,108000
26995,4,1,108000
18168,4,1,108000
148145,4,1,108000
67880,4,1,108000
154502,4,1,108000
149098,4,1,108000
36465,4,1,108000
123822,4,1,108000
115953,4,1,108000
80352,4,1,108000
16053,4,1,108000
99614,4,1,108000
104999,4,1,108000
77673,4,1,108000
59066,4,1,108000
143309,4,1,108000
5035,4,1,108000
72219,4,1,108000
48791,4,1,108000
118395,4,1,108000
137935,4,1,108000
14959,4,1,108000
7252,4,1,108000
52793,4,1,108000
95958,4,1,108000
82327,4,1,108000
141946,4,1,108000
152127,4,1,108000
140643,4,1,108000
71187,4,1,108000
96278,4,1,108000
91393,4,1,108000
15894,4,1,108000
117943,4,1,108000
106925,4,1,108000
66921,4,1,108000
59509,4,1,108000
51268,4,1,108000
80997,4,1,108000
100408,4,1,108000
22381,4,1,108000
50297,4,1,108000
83615,4,1,108000
93198,4,1,108000
139269,4,1,108000
84239,4,1,108000
37781,4,1,108000
153951,4,1,108000
158879,4,1,108000
39090,4,1,108000
47063,4,1,108000
48692,4,1,108000
108405,4,1,108000
63962,4,1,108000
981,4,1,108000
121196,4,1,108000
98305,4,1,108000
10345,4,1,108000
139633,4,1,108000
138086,4,1,108000
83639,4,1,108000
84172,4,1,108000
2752,4,1,108000
107392,4,1,108000
80024,4,1,108000
79674,4,1,108000
38300,4,1,108000
29154,4,1,108000
54123,4,1,108000
130289,4,1,108000
145367,4,1,108000
27677,4,1,108000
144479,4,1,108000
52694,4,1,108000
160110,4,1,108000
114026,4,1,108000
36093,4,1,108000
65476,4,1,108000
99879,4,1,108000
112520,4,1,108000
126358,4,1,108000
42884,4,1,108000
142188,4,1,108000
77673,4,1,108000
50882,4,1,108000
8689,4,1,108000
63514,4,1,108000
46193,4,1,108000
98210,4,1,108000
154008,4,1,108000
56364,4,1,108000
130034,4,1,108000
103186,4,1,108000
41786,4,1,108000
151587,4,1,108000
83816,4,1,108000
83894,4,1,108000
137223,4,1,108000
81980,4,1,108000
116505,4,1,108000
15055,4,1,108000
153550,4,1,108000
77681,4,1,108000
158844,4,1,108000
116457,4,1,108000
28122,4,1,108000
133178,4,1,108000
115196,4,1,108000
65306,4,1,108000
126279,4,1,108000
98838,4,1,108000
65096,4,1,108000
6916,4,1,108000
149686,4,1,108000
34681,4,1,108000
149851,4,1,108000
155588,4,1,108000
31012,4,1,108000
11090,4,1,108000
14194,4,1,108000
36712,4,1,108000
8951,4,1,108000
59786,4,1,108000
103180,4,1,108000
4488,4,1,108000
23442,4,1,108000
87044,4,1,108000
44719,4,1,108000
133494,4,1,108000
106084,4,1,108000
96878,4,1,108000
130034,4,1,108000
56826,4,1,108000
104337,4,1,108000
154142,4,1,108000
28467,4,1,108000
25868,4,1,108000
96417,4,1,108000
123719,4,1,108000
51608,4,1,108000
5439,4,1,108000
35877,4,1,108000
133830,4,1,108000
157569,4,1,108000
100094,4,1,108000
61382,4,1,108000
133785,4,1,108000
84222,4,1,108000
38023,4,1,108000
21919,4,1,108000
24011,4,1,108000
31733,4,1,108000
97153,4,1,108000
3421,4,1,108000
138185,4,1,108000
154256,4,1,108000
18125,4,1,108000
118205,4,1,108000
74660,4,1,108000
139428,4,1,108000
27999,4,1,108000
71283,4,1,108000
107592,4,1,108000
65878,4,1,108000
75967,4,1,108000
2284,4,1,108000
80330,4,1,108000
116890,4,1,108000
56278,4,1,108000
109163,4,1,108000
102097,4,1,108000
153238,4,1,108000
94700,4,1,108000
52212,4,1,108000
51670,4,1,108000
56164,4,1,108000
132025,4,1,108000
154030,4,1,108000
4845,4,1,108000
36709,4,1,108000
59786,4,1,108000
150085,4,1,108000
122175,4,1,108000
95774,4,1,108000
46021,4,1,108000
104105,4,1,108000
103072,4,1,108000
125649,4,1,108000
7004,4,1,108000
116240,4,1,108000
59068,4,1,108000
113707,4,1,108000
58570,4,1,108000
21534,4,1,108000
136467,4,1,108000
100680,4,1,108000
110505,4,1,108000
81326,4,1,108000
39356,4,1,108000
119336,4,1,108000
3711,4,1,108000
140430,4,1,108000
117168,4,1,108000
20304,4,1,108000
75136,4,1,108000
96409,4,1,108000
112227,4,1,108000
38461,4,1,108000
100733,4,1,108000
42819,4,1,108000
143779,4,1,108000
67275,4,1,108000
63691,4,1,108000
113323,4,1,108000
17304,4,1,108000
113920,4,1,108000
7254,4,1,108000
112915,4,1,108000
23496,4,1,108000
7300,4,1,108000
59055,4,1,108000
65079,4,1,108000
8079,4,1,108000
35077,4,1,108000
27271,4,1,108000
131004,4,1,108000
83493,4,1,108000
67275,4,1,108000
28810,4,1,108000
61501,4,1,108000
117174,4,1,108000
43656,4,1,108000
12817,4,1,108000
109290,4,1,108000
93198,4,1,108000
155601,4,1,108000
91488,4,1,108000
54918,4,1,108000
103021,4,1,108000
59619,4,1,108000
72103,4,1,108000
102247,4,1,108000
96262,4,1,108000
118845,4,1,108000
81384,4,1,108000
41565,4,1,108000
37405,4,1,108000
96463,4,1,108000
74015,4,1,108000
155528,4,1,108000
33142,4,1,108000
1859,4,1,108000
135555,4,1,108000
42705,4,1,108000
98390,4,1,108000
145457,4,1,108000
115297,4,1,108000
113826,4,1,108000
79606,4,1,108000
42768,4,1,108000
154256,4,1,108000
10261,4,1,108000
52623,4,1,108000
5677,4,1,108000
82997,4,1,108000
138102,4,1,108000
154372,4,1,108000
135134,4,1,108000
50944,4,1,108000
41604,4,1,108000
88263,4,1,108000
83796,4,1,108000
104337,4,1,108000
148865,4,1,108000
108991,4,1,108000
119792,4,1,108000
78921,4,1,108000
59055,4,1,108000
124526,4,1,108000
79856,4,1,108000
15055,4,1,108000
125649,4,1,108000
126179,4,1,108000
129379,4,1,108000
131727,4,1,108000
80682,4,1,108000
119573,4,1,108000
29632,4,1,108000
136897,4,1,108000
22514,4,1,108000
22599,4,1,108000
114746,4,1,108000
53111,4,1,108000
122948,4,1,108000
57279,4,1,108000
3815,4,1,108000
105630,4,1,108000
84246,4,1,108000
100706,4,1,108000
133430,4,1,108000
19838,4,1,108000
151294,4,1,108000
54410,4,1,108000
107653,4,1,108000
54771,4,1,108000
88341,4,1,108000
30296,4,1,108000
37644,4,1,108000
49937,4,1,108000
148878,4,1,108000
56798,4,1,108000
1059,4,1,108000
129357,4,1,108000
106231,4,1,108000
8375,4,1,108000
137935,4,1,108000
129375,4,1,108000
49803,4,1,108000
100939,4,1,108000
114326,4,1,108000
49321,4,1,108000
116048,4,1,108000
4494,4,1,108000
95958,4,1,108000
88687,4,1,108000
3961,4,1,108000
93198,4,1,108000
8236,4,1,108000
153610,4,1,108000
54031,4,1,108000
106078,4,1,108000
16044,4,1,108000
22207,4,1,108000
125649,4,1,108000
59068,4,1,108000
83615,4,1,108000
23593,4,1,108000
31888,4,1,108000
56918,4,1,108000
95019,4,1,108000
80773,4,1,108000
1208,4,1,108000
35466,4,1,108000
133477,4,1,108000
109681,4,1,108000
25591,4,1,108000
46049,4,1,108000
546,4,1,108000
80330,4,1,108000
111029,4,1,108000
73308,4,1,108000
31033,4,1,108000
134393,4,1,108000
79853,4,1,108000
5673,4,1,108000
3559,4,1,108000
81380,4,1,108000
130347,4,1,108000
2347,4,1,108000
39608,4,1,108000
62685,4,1,108000
116048,4,1,108000
57279,4,1,108000
71283,4,1,108000
108405,4,1,108000
57279,4,1,108000
99744,4,1,108000
54963,4,1,108000
81980,4,1,108000
9619,4,1,108000
84402,4,1,108000
129357,4,1,108000
125639,4,1,108000
67895,4,1,108000
26969,4,1,108000
100025,4,1,108000
133712,4,1,108000
132284,4,1,108000
150112,4,1,108000
67490,4,1,108000
90433,4,1,108000
106499,4,1,108000
58963,4,1,108000
90601,4,1,108000
117069,4,1,108000
59619,4,1,108000
80038,4,1,108000
67488,4,1,108000
57279,4,1,108000
94549,4,1,108000
63770,4,1,108000
86436,4,1,108000
36470,4,1,108000
125649,4,1,108000
33851,4,1,108000
52269,4,1,108000
16172,4,1,108000
150505,4,1,108000
138841,4,1,108000
3770,4,1,108000
7632,4,1,108000
17327,4,1,108000
6182,4,1,108000
68740,4,1,108000
41707,4,1,108000
95032,4,1,108000
100024,4,1,108000
136396,4,1,108000
2041,4,1,108000
108883,4,1,108000
46193,4,1,108000
33105,4,1,108000
123039,4,1,108000
110620,4,1,108000
48471,4,1,108000
150551,4,1,108000
155118,4,1,108000
155528,4,1,108000
23527,4,1,108000
1848,4,1,108000
36843,4,1,108000
31242,4,1,108000
32328,4,1,108000
84166,4,1,108000
131779,4,1,108000
153912,4,1,108000
12284,4,1,108000
52178,4,1,108000
139871,4,1,108000
118897,4,1,108000
59068,4,1,108000
99141,4,1,108000
19316,4,1,108000
96080,4,1,108000
128435,4,1,108000
47966,4,1,108000
84287,4,1,108000
106339,4,1,108000
17407,4,1,108000
154867,4,1,108000
87315,4,1,108000
46866,4,1,108000
109202,4,1,108000
76457,4,1,108000
92695,4,1,108000
107172,4,1,108000
51622,4,1,108000
61205,4,1,108000
147110,4,1,108000
130347,4,1,108000
7932,4,1,108000
76156,4,1,108000
152196,4,1,108000
81665,4,1,108000
151535,4,1,108000
11140,4,1,108000
61940,4,1,108000
104337,4,1,108000
112966,4,1,108000
35344,4,1,108000
55451,4,1,108000
22522,4,1,108000
7307,4,1,108000
410,4,1,108000
34361,4,1,108000
15262,4,1,108000
138136,4,1,108000
108292,4,1,108000
65007,4,1,108000
78496,4,1,108000
33683,4,1,108000
133741,4,1,108000
114730,4,1,108000
23579,4,1,108000
135994,4,1,108000
79939,4,1,108000
55530,4,1,108000
30794,4,1,108000
17100,4,1,108000
79853,4,1,108000
7793,4,1,108000
103525,4,1,108000
155938,4,1,108000
46245,4,1,108000
87886,4,1,108000
148568,4,1,108000
154009,4,1,108000
102921,4,1,108000
154899,4,1,108000
131575,4,1,108000
70208,4,1,108000
76835,4,1,108000
60278,4,1,108000
30524,4,1,108000
143416,4,1,108000
20101,4,1,108000
53254,4,1,108000
23665,4,1,108000
71700,4,1,108000
15157,4,1,108000
141050,4,1,108000
137935,4,1,108000
122175,4,1,108000
96807,4,1,108000
81129,4,1,108000
53671,4,1,108000
160677,4,1,108000
151587,4,1,108000
77673,4,1,108000
145879,4,1,108000
57279,4,1,108000
26181,4,1,108000
113648,4,1,108000
42819,4,1,108000
20880,4,1,108000
4790,4,1,108000
58169,4,1,108000
51448,4,1,108000
22599,4,1,108000
104995,4,1,108000
140916,4,1,108000
14280,4,1,108000
104113,4,1,108000
105571,4,1,108000
152014,4,1,108000
154146,4,1,108000
86399,4,1,108000
13836,4,1,108000
