pickup_spot,dropoff_spot,min_dep_time
115036,31609,25034
121410,100405,25050
55927,73396,25057
100535,136602,25064
76885,67219,25067
105756,98657,25069
86147,89431,25069
97943,38263,25070
111940,134114,25076
137713,78952,25078
129716,28455,25093
36514,154466,25101
87623,122182,25107
147015,65876,25108
13192,66863,25110
156238,101793,25124
109646,86320,25124
27388,145313,25132
77998,1115,25133
23684,79218,25136
47745,18034,25143
3481,75384,25146
120166,106207,25148
107037,103502,25152
132375,76437,25153
119363,25546,25157
86148,118262,25158
57586,94875,25159
140391,83455,25162
84348,111618,25162
79027,59654,25162
9483,48252,25166
34684,95802,25167
115168,148334,25168
16177,31517,25171
60581,9933,25172
91079,73339,25172
89805,8770,25174
148519,114389,25184
114017,37782,25186
125273,112093,25197
41627,23556,25198
158619,160110,25200
140157,158884,25202
78084,129176,25211
121375,72807,25215
160209,115793,25226
38263,160584,25227
100327,148988,25231
55202,37299,25237
55202,121297,25237
55202,78248,25237
83597,61437,25242
134335,16740,25245
34330,6122,25248
81343,149880,25249
46389,128303,25251
134555,143810,25259
24585,33562,25263
144156,86150,25267
23107,147059,25275
86508,153125,25282
13886,126386,25286
109562,20927,25287
47369,88716,25289
60190,69650,25293
8789,30034,25293
139944,55368,25307
135337,32453,25311
44289,118560,25313
42480,88795,25314
40175,149341,25321
122983,129992,25321
24171,117317,25321
90056,123266,25322
20201,117898,25326
158609,57705,25327
123763,60375,25337
3895,109228,25338
137677,137785,25341
74808,33895,25349
26960,19579,25353
95295,62261,25353
45941,7217,25354
107633,71501,25356
101241,89074,25357
70723,47554,25362
80452,76916,25384
93888,25028,25386
44152,138604,25386
105121,56021,25387
145734,50796,25388
91977,47623,25389
134511,146072,25390
23012,37137,25394
64949,48265,25398
93401,132174,25402
17035,52609,25403
72685,91741,25405
5652,96327,25410
51561,27489,25412
57468,127129,25416
153681,42701,25416
15460,131094,25421
70792,98756,25425
25962,152391,25428
7459,103441,25430
123976,134644,25432
20418,136869,25433
49717,53557,25442
55214,29638,25443
103027,84689,25448
77747,89545,25461
17456,110341,25462
10961,86250,25472
19314,122286,25476
28103,11373,25477
101285,56364,25480
52163,98491,25483
104256,115556,25488
119095,12249,25492
15752,33515,25502
140096,139673,25509
102801,78623,25510
31831,144192,25511
36296,11280,25517
62098,103209,25521
79289,80340,25523
136866,70148,25528
146998,91355,25529
143746,39838,25530
55202,41524,25537
127151,45165,25541
33437,53239,25543
103338,82937,25548
91751,137677,25559
120838,154470,25564
132406,117307,25564
64266,140294,25567
61736,122707,25584
11488,147464,25593
85614,4035,25594
81139,58806,25596
128132,66567,25597
96329,61455,25597
26312,108921,25598
151798,71643,25599
54709,9890,25603
157081,13920,25609
3193,98567,25611
77908,116942,25611
11076,152388,25615
78131,105750,25619
147286,92826,25622
35455,134616,25624
5514,34025,25627
147027,152317,25631
147027,92965,25632
1311,18032,25635
67469,92417,25637
49431,131124,25643
47911,8054,25651
87075,56352,25653
104226,108354,25654
60891,73036,25654
102791,66820,25656
104712,149700,25659
75604,49856,25659
146284,70648,25661
103657,58509,25665
122292,11443,25665
105946,160729,25681
43546,33495,25693
114389,71368,25697
69179,39997,25700
90085,108398,25700
7424,110408,25718
110723,23220,25718
138419,78052,25724
109273,137223,25728
90537,31242,25730
37749,146205,25732
20706,24865,25732
76453,138920,25740
154974,134410,25742
118501,6162,25753
7882,33290,25756
149722,96620,25764
9237,12092,25772
8238,113998,25773
125276,3211,25783
101197,157057,25783
79050,55285,25788
58509,99373,25795
56844,88850,25802
42681,122515,25803
99321,65622,25804
26838,128240,25806
149800,47744,25813
44138,78889,25819
159711,112251,25836
55202,26268,25837
47009,113621,25837
127692,69460,25852
2438,47460,25869
1798,100554,25875
69456,104264,25889
159556,59556,25892
11086,49720,25893
71971,21347,25906
99152,93279,25907
150390,42648,25907
60188,31176,25912
50104,149000,25917
157406,21394,25918
104213,2577,25924
28268,86922,25927
91968,82046,25929
21515,49628,25948
21515,68150,25948
21515,67230,25948
157261,47215,25956
51775,19542,25957
154514,123152,25962
36196,51302,25971
85475,81990,25974
97809,22520,25982
60763,120068,25985
142597,91256,25997
50927,145677,25997
129004,49776,26012
37551,160440,26014
158232,116386,26017
24034,90071,26020
11933,69915,26021
114542,732,26057
153841,93650,26072
78291,104854,26093
52592,21925,26093
38666,104248,26098
123923,53825,26100
32718,17401,26103
98806,32570,26106
122679,23565,26110
144828,118547,26111
135944,12825,26114
38586,128594,26117
117615,46958,26121
732,93617,26128
119823,114897,26132
109487,7745,26133
4608,149730,26137
27557,139705,26140
88996,66715,26142
9352,15309,26149
117642,119019,26150
100079,157447,26158
83403,53689,26160
140389,71489,26168
149341,82044,26178
87591,13268,26181
17433,104667,26184
27024,113630,26194
40423,87370,26205
152388,146048,26211
112080,149472,26215
38263,13703,26223
138322,138970,26224
149713,114020,26226
124798,49125,26226
53071,37367,26228
5424,126358,26233
62192,29460,26235
87021,18614,26237
102181,135087,26239
52609,17035,26239
20510,78205,26248
104215,86905,26249
104227,76899,26250
91572,144826,26251
149414,111047,26251
4025,130650,26252
32096,516,26259
34932,64177,26261
134546,41210,26265
17741,105333,26266
34935,45302,26267
43620,154101,26269
149276,18968,26269
68222,16898,26277
68507,159713,26278
30286,66142,26285
24412,73680,26285
96711,159276,26291
91698,119885,26296
15469,79972,26299
98614,86953,26299
72294,78347,26311
54156,79415,26313
101077,61920,26321
55749,114776,26321
129133,41266,26326
23290,149730,26329
31242,125903,26330
35119,58533,26334
113277,95716,26339
61926,24740,26340
66506,55734,26351
3358,51414,26353
10422,127515,26358
47412,68801,26359
109423,109011,26371
97011,122556,26372
53940,19667,26379
15460,44426,26381
149791,33963,26384
84230,103584,26386
100456,77914,26389
54506,86895,26390
28238,107441,26401
138175,83333,26403
140018,141518,26408
15595,96671,26412
18045,156538,26414
92111,67275,26415
40130,47623,26418
105756,98657,26419
122399,18001,26420
25982,145702,26423
116167,73308,26423
131596,48322,26424
110821,103900,26425
63809,154727,26426
38263,15497,26427
141858,82046,26428
148426,34198,26429
19241,61320,26429
52466,9384,26430
109730,89249,26430
127992,101559,26431
101793,156238,26432
50265,59055,26437
124800,18248,26438
149700,7550,26440
12249,159636,26446
89747,2122,26447
58509,67189,26449
139322,102809,26453
35625,27244,26453
145407,125878,26459
24585,93623,26463
77589,147536,26464
78019,27109,26464
117296,74732,26466
81239,87647,26469
79969,154598,26471
58509,65700,26476
39209,154340,26479
47119,129687,26480
122617,96361,26485
88561,2887,26486
119577,138912,26488
82571,66338,26496
126791,35390,26501
123839,31938,26502
66724,109646,26504
25705,59357,26505
43715,54283,26512
59549,156507,26524
3203,90638,26529
130713,17026,26531
71565,33167,26531
94833,117788,26535
92086,131694,26539
153509,29793,26546
133347,732,26549
155051,24633,26552
105662,76510,26563
14406,72777,26572
26492,42950,26575
22083,27017,26581
36981,94234,26582
110341,109433,26589
141232,140194,26592
128547,5661,26593
68355,57705,26601
118098,132474,26601
128132,55335,26605
139834,112080,26606
85507,97149,26607
128798,112382,26615
136108,104145,26616
57912,55528,26619
83573,63618,26625
46082,107633,26627
109569,83789,26627
100068,27017,26633
98567,12697,26637
106831,74148,26637
98493,78165,26645
49965,97211,26645
730,157037,26654
94752,155217,26658
95344,94354,26658
75384,3481,26659
16121,4305,26661
76863,66148,26661
83959,34093,26663
91516,108342,26664
82161,18117,26664
15125,104854,26669
7457,41266,26673
119982,107932,26674
142381,118867,26676
151410,33661,26677
110408,7424,26688
61166,51007,26691
148050,120487,26698
152332,83860,26709
99553,33113,26710
2982,66424,26711
136602,75168,26721
72327,148190,26723
96331,101862,26739
81990,67657,26744
149700,20933,26746
117868,86126,26748
80436,43054,26762
86840,123825,26771
77953,69801,26776
107888,110118,26778
87195,112986,26781
37524,140877,26784
79218,100180,26787
116353,132573,26788
5666,122618,26791
96837,57705,26791
57705,107306,26793
14576,129134,26793
68752,21515,26794
24441,33847,26798
90543,62850,26805
77447,149700,26807
103918,149408,26807
62986,40367,26810
63105,104706,26817
36141,98784,26827
9890,54709,26829
123264,148050,26832
73641,129133,26835
47980,89805,26835
78052,138419,26836
134060,79877,26837
9933,60581,26838
149730,4608,26857
92587,154279,26859
129012,98833,26860
144449,36645,26862
86260,5759,26866
124959,23302,26870
80355,103572,26880
108685,26111,26885
19536,108885,26885
153635,65237,26885
145734,111288,26888
145734,97662,26888
128967,41693,26889
102921,98725,26890
59511,42015,26897
65162,79545,26899
13944,125284,26907
121921,83005,26909
35023,115717,26909
57106,92221,26910
77862,53176,26917
52874,53424,26919
104264,44784,26920
155036,159969,26923
154506,98653,26933
148050,143897,26938
127603,29496,26940
160110,154257,26942
151258,78209,26947
97410,57705,26964
136698,3327,26965
125867,139042,26971
61173,72949,26974
160609,25876,26981
78759,152046,26983
57246,125450,26987
34191,111960,26989
3358,29063,27008
13476,99224,27008
58817,52565,27008
52074,140322,27009
76266,7647,27011
38065,146076,27015
73818,2551,27021
144845,92684,27022
140523,160740,27023
55233,3553,27026
103502,107037,27033
55202,78454,27037
126759,67824,27038
33560,84301,27047
35673,23442,27057
5941,149730,27063
12384,98111,27064
63653,133904,27076
90913,92129,27077
142131,89017,27081
154470,120838,27089
38685,86281,27089
69915,47845,27090
108414,34133,27093
11571,51777,27095
145942,144826,27103
6960,155036,27104
102397,145734,27108
62828,53598,27109
77914,121650,27110
15906,147536,27112
89508,68035,27122
12182,27853,27128
19145,132108,27131
66263,183,27134
100491,1,27134
34715,108793,27134
86922,134469,27135
140239,77152,27135
36210,106142,27136
55404,66422,27136
93086,143181,27143
2078,8616,27144
66865,130616,27150
155051,59518,27152
26248,21589,27153
97158,129771,27153
149341,119359,27156
103192,76220,27159
74808,160131,27163
137996,42697,27166
128744,149791,27168
6131,160842,27174
54167,146048,27184
112729,122366,27185
70492,155770,27185
96357,96365,27185
159041,78844,27188
76153,34677,27190
148050,157455,27208
2299,102194,27208
19145,64566,27214
123151,138514,27228
143428,157069,27232
126212,27580,27235
59146,75842,27237
77176,122222,27237
37183,132276,27239
83190,91256,27242
24585,122985,27243
72193,107887,27244
54477,93501,27251
69163,18441,27251
97709,69454,27254
20980,76916,27261
43502,113042,27266
49339,35527,27274
89265,13192,27276
156461,119750,27282
122186,26496,27285
14180,118358,27286
42991,72056,27296
59614,145683,27297
155051,54220,27298
149728,147406,27299
36464,65758,27309
2030,68838,27313
135623,50712,27321
80353,121429,27323
11332,18232,27328
95158,47564,27330
102397,27465,27331
23018,21908,27335
78207,18839,27337
36981,75842,27338
27557,73355,27340
86126,48412,27352
70279,120068,27357
56038,149337,27363
88786,133428,27366
128123,45440,27369
49431,78623,27373
116987,78908,27377
149408,125368,27379
128800,155036,27379
50796,82793,27379
101961,117723,27383
40542,138153,27384
98657,61742,27384
119298,129929,27386
54870,77263,27388
68752,113146,27389
72854,114844,27391
95623,53474,27398
81980,27616,27399
66818,38847,27401
33772,53825,27401
40761,145357,27402
152280,141895,27409
39429,18562,27411
12585,88102,27414
120788,147536,27417
95168,86090,27417
123827,17921,27421
38263,21544,27423
29832,104357,27424
69240,33499,27425
41386,129975,27428
137715,14976,27431
67975,12249,27434
85365,90503,27435
101961,38746,27437
10062,154152,27441
135553,69447,27442
10400,54858,27451
151904,58856,27452
66851,27355,27453
96488,133033,27454
70494,35460,27460
8770,89805,27463
118501,86272,27464
20806,132502,27473
38263,151137,27477
95806,82571,27480
34568,44756,27483
110418,140875,27483
2630,113748,27488
73682,126488,27492
77413,102289,27498
79229,146976,27499
6484,23230,27507
60641,27674,27515
90987,100731,27519
23220,110723,27520
109702,82350,27530
20357,134465,27533
128594,107547,27536
41905,132622,27541
27727,125543,27549
153843,137467,27553
147406,27602,27558
122770,139746,27562
133105,101750,27565
77940,106815,27566
8189,63902,27567
78952,137713,27569
15997,86962,27571
91430,39997,27573
78127,112029,27573
146956,134872,27574
29617,12186,27575
48651,13192,27575
53955,27353,27576
41693,28844,27581
25962,30135,27588
60639,57705,27594
158884,56248,27597
62072,129975,27597
33642,33206,27605
138002,72838,27612
67946,122527,27616
2299,18685,27620
79554,22365,27625
134521,84192,27626
67895,12384,27638
152801,47623,27651
848,121403,27656
29521,93823,27657
128374,26572,27659
37163,109228,27664
79229,73641,27667
23302,124959,27672
16145,45754,27672
75842,38515,27677
142423,150110,27678
94478,128881,27683
64105,147027,27686
67950,36981,27687
35466,72048,27693
18568,27017,27697
6936,18241,27701
155,57705,27705
53797,14883,27707
30115,160689,27712
134644,123976,27732
85317,124297,27735
121827,28353,27741
72673,15995,27749
122564,34972,27749
107719,2882,27753
120838,102500,27753
50358,40453,27764
96797,57705,27771
32790,77500,27773
42701,146070,27773
42350,52182,27778
121392,41138,27783
146048,24783,27786
28048,852,27786
3728,14554,27791
125437,40873,27797
37867,114830,27799
59761,27815,27804
146272,137779,27809
146587,77323,27816
33552,60901,27825
59272,55729,27826
42792,9937,27827
157349,17874,27828
159799,25856,27832
74662,86516,27836
25914,97239,27841
4256,46576,27856
68355,1161,27870
73833,29014,27874
17719,28278,27875
77618,27714,27875
131089,123744,27882
44178,117441,27884
94752,61969,27886
34033,11286,27888
152046,68840,27888
125909,132307,27889
134169,158875,27890
147093,78250,27890
152263,69520,27895
80283,56957,27902
64257,149791,27910
108502,80411,27917
15460,79238,27941
69439,158695,27942
137779,149685,27942
57583,157150,27944
50626,151665,27944
90297,75611,27948
36355,56038,27952
28301,27017,27952
49718,138512,27953
113323,67211,27953
160814,108158,27961
3621,101077,27963
16423,122987,27965
89116,43840,27967
114776,8252,27970
138912,116742,27975
33929,146076,27982
18024,59824,27999
51583,91662,28005
106329,25018,28006
9428,48003,28030
147027,2028,28031
147027,74808,28031
33214,121333,28032
3481,144826,28036
7132,11471,28037
133814,91741,28040
51131,114917,28044
129216,33157,28053
155517,132622,28055
38144,16172,28057
149414,59442,28061
40367,144826,28074
1386,54818,28076
38263,6704,28077
34093,83959,28078
95507,63662,28090
156271,64927,28094
81474,106064,28096
16057,14295,28105
28274,68103,28107
1280,77523,28110
49125,61457,28116
136467,12401,28125
149028,90749,28126
62739,36514,28127
97626,14112,28129
37851,3211,28134
84589,53924,28135
33888,732,28136
3305,159975,28137
106066,145865,28137
98618,363,28139
19542,51775,28140
42818,65021,28150
14134,85300,28154
33603,159795,28156
98653,107719,28156
90853,76806,28160
124289,110496,28162
32023,120770,28165
49305,24791,28167
26274,84714,28168
57671,11204,28168
77458,35631,28169
84745,148069,28170
76085,78169,28171
81079,56409,28179
70031,16172,28180
45135,99385,28185
58810,72813,28185
131602,110333,28196
51684,46730,28197
72103,12697,28198
98663,58509,28203
14978,122777,28203
51184,55484,28205
133392,78169,28208
155268,41474,28211
138673,144318,28212
63782,11999,28219
139246,79239,28221
33465,63361,28224
140877,37524,28231
21394,157406,28234
53557,147361,28235
3203,99226,28236
88628,33877,28237
36981,68424,28238
160394,114197,28238
30368,25591,28241
12585,159205,28243
147571,39826,28245
137773,21923,28251
115652,70796,28260
70273,122327,28268
58411,37937,28273
153009,112735,28275
139958,140963,28277
40530,59774,28281
96837,23742,28282
62536,83998,28283
103326,21568,28285
132280,112906,28287
17967,62576,28293
50886,155624,28298
82967,58575,28300
58729,16947,28303
94354,732,28308
43624,60859,28308
91419,33939,28309
62788,3211,28310
87049,147536,28317
116742,110267,28318
6590,105629,28320
62218,143665,28324
67407,8519,28327
65312,77880,28331
144828,73846,28331
13899,150073,28335
13192,128435,28341
27355,61767,28343
60365,63618,28347
546,34715,28356
129036,102240,28357
98006,21671,28357
137677,106702,28357
