pickup_spot,dropoff_spot,min_dep_time
49858,12416,16096
160424,35548,16098
154596,28274,16101
137910,9459,16102
26560,53398,16102
128983,92387,16103
3431,12519,16120
14601,50878,16124
46651,22818,16126
145453,149414,16133
35986,126834,16135
128056,52977,16146
26999,76455,16148
42582,54858,16148
144181,99312,16149
13294,25894,16160
89747,32558,16162
81967,44363,16162
126224,49115,16166
12622,134872,16174
35476,101734,16177
19742,58509,16193
126262,52076,16198
11567,82818,16200
129598,96497,16206
112459,120943,16209
153859,28051,16210
91239,33845,16211
94533,59556,16211
141895,50675,16217
141895,109686,16217
53842,120882,16227
116596,111574,16230
58844,13192,16234
43588,112737,16235
121200,154871,16236
150781,117739,16248
96202,144158,16265
38335,22720,16265
61360,97525,16267
152290,102289,16268
152477,3408,16269
47418,55202,16274
7600,54719,16274
59753,118562,16276
23206,12016,16278
97771,15469,16279
80112,27814,16282
49066,42052,16283
76270,76390,16287
84517,115725,16292
124118,71909,16293
12184,94605,16294
6902,160426,16294
32718,25132,16295
152071,3231,16297
148555,78351,16298
35259,57685,16299
124867,53474,16307
158869,51396,16317
136585,127094,16334
138381,9406,16334
13554,33710,16339
85557,92156,16342
131522,34901,16355
67065,105197,16375
66853,145357,16379
72918,83109,16385
46632,58509,16387
57157,129975,16389
77916,88755,16402
51512,64259,16405
135243,120519,16408
37344,20913,16427
107918,31727,16432
53481,82991,16438
94756,65007,16449
65165,38263,16455
131100,52940,16466
121034,272,16468
14566,58401,16471
3278,115222,16478
69137,13960,16490
103078,123087,16491
80978,76997,16494
154299,55214,16500
69786,74365,16504
59729,28014,16507
127298,13736,16511
86064,31713,16512
40441,145812,16514
29458,24585,16520
108885,104248,16520
150931,1071,16523
22636,68234,16532
108474,54535,16533
6445,33944,16533
111542,70425,16536
97104,70780,16537
89671,91822,16539
125758,124584,16548
56282,101285,16556
18161,78118,16557
58768,140186,16558
144043,151725,16558
24255,130523,16560
116683,148050,16560
152257,27674,16564
40357,160625,16566
144158,86274,16568
22798,20938,16568
137287,118287,16568
81597,76849,16569
149214,153843,16574
25907,124160,16576
70468,147536,16585
120411,147536,16591
152390,12162,16598
37413,41266,16603
141781,86831,16608
13904,125786,16617
39326,23742,16617
16717,129864,16620
61918,30680,16626
153953,93027,16628
123373,146336,16633
45201,24481,16633
42015,90387,16636
123744,110442,16638
44672,91311,16640
34742,72378,16644
63821,128511,16647
56080,31332,16650
155051,54222,16652
47232,82879,16653
67189,58509,16655
53796,64622,16655
5716,9041,16661
101964,77419,16665
26252,58509,16667
24889,7018,16668
42349,102706,16673
25582,24585,16674
147397,55202,16677
99496,60316,16684
137666,33945,16686
129474,58509,16693
90497,37971,16698
90071,12872,16699
45949,83289,16704
41016,26838,16705
127591,155799,16715
55575,97517,16717
152383,22170,16732
26498,38515,16738
126682,113994,16739
112263,116380,16740
112027,111436,16741
111607,96396,16744
16947,93955,16749
159490,158011,16750
16889,35574,16751
42287,65153,16755
140504,43978,16755
97270,58509,16759
65852,27480,16760
75209,155010,16766
50870,50866,16775
1937,5369,16776
15040,98421,16778
151424,25201,16784
127441,63624,16786
132738,103476,16790
127700,17585,16792
106801,144136,16793
143434,97874,16800
54273,78956,16801
15529,123935,16801
138524,51862,16801
128332,140275,16810
44236,144490,16811
25380,5745,16812
78954,110406,16814
46319,119440,16819
96044,123152,16820
141438,109036,16826
68355,10028,16831
101844,152790,16833
22818,22947,16838
36659,24699,16839
28117,105496,16846
70146,100742,16848
53369,86132,16853
31934,135810,16853
39215,96329,16859
130543,41591,16863
24136,29265,16865
99144,70648,16867
101383,97591,16868
86088,95116,16871
148960,2004,16872
1993,140709,16875
155921,48023,16878
1641,76094,16879
19561,58509,16892
21959,20304,16892
40830,151168,16899
81434,109930,16904
10141,29188,16904
56901,56844,16905
52309,8109,16905
106159,16121,16906
86235,25898,16909
115370,137120,16909
16465,123734,16912
12519,72001,16926
1782,123340,16931
7988,7882,16935
51528,108266,16938
104211,113114,16942
150565,82571,16955
145821,31005,16962
45137,58509,16963
47684,135237,16963
33220,18893,16967
6315,119823,16971
152332,112401,16975
132503,16441,16976
15076,94889,16976
59509,67962,16986
158856,107957,16992
83041,34715,16994
97104,53062,17001
12253,35257,17003
119399,58509,17008
27839,73494,17009
25894,13294,17011
60288,102846,17014
159636,33119,17015
94696,11710,17020
94059,83621,17021
54189,17069,17023
91256,148988,17026
15997,135020,17029
58407,66818,17034
136748,148778,17037
57449,92221,17051
41116,78623,17060
36981,91315,17060
145357,66853,17064
61593,112093,17065
78338,91746,17068
23850,67731,17068
147152,56336,17070
137360,155036,17073
91803,102586,17074
145363,118184,17082
141195,137345,17093
57685,35259,17103
60261,128996,17114
151393,5824,17114
101696,123290,17117
141232,13192,17122
44301,47623,17130
132231,78433,17131
97515,26272,17131
103682,66367,17132
85291,26653,17138
47497,135220,17142
10310,92895,17156
87424,19145,17157
110819,104226,17163
147663,29604,17168
147051,133858,17169
151665,52878,17171
3231,152071,17171
46025,138447,17178
53348,118851,17179
7287,151131,17182
95082,117701,17186
129664,137026,17187
147765,77942,17188
100564,134087,17191
145926,37083,17192
137328,136641,17192
55225,42163,17198
123437,128132,17203
10322,58509,17206
86905,155,17207
115234,160794,17208
88263,93568,17210
88100,13960,17213
121196,94605,17216
8077,121708,17223
55347,33189,17229
109950,5445,17234
1108,68814,17236
33944,157455,17240
153989,94889,17245
65536,143730,17249
92156,101758,17251
128983,104980,17257
137402,135362,17267
7201,139579,17269
77658,123814,17273
116433,35221,17274
99312,144181,17274
16164,91454,17275
51443,123744,17276
72477,531,17279
89116,111184,17289
75193,50807,17296
37463,130400,17298
156271,158662,17300
73680,65644,17302
141831,75299,17303
18643,154413,17304
34041,48226,17305
53111,150437,17306
31709,28268,17306
102314,135046,17307
59114,149791,17309
40346,109433,17311
69718,42828,17313
153881,38263,17315
109327,34715,17319
75451,79289,17320
72001,3431,17323
85593,85159,17325
120181,101961,17332
141267,106184,17336
64354,101961,17339
132369,77476,17343
33945,30357,17343
91389,89997,17344
150840,8789,17346
148484,16121,17355
157324,732,17356
105347,114023,17357
29786,155164,17358
133355,84428,17363
38018,156271,17365
160102,82104,17367
54609,49899,17368
124618,122050,17372
119482,12682,17374
7647,132106,17379
43704,30361,17379
120464,59051,17380
74816,154588,17380
57237,25234,17397
151170,90107,17397
126434,57705,17399
38683,69204,17400
39824,103017,17409
135222,97075,17410
89915,103553,17418
57453,93745,17419
146037,28268,17419
92423,3023,17422
90387,42015,17424
147536,151190,17427
147464,69851,17427
55492,103797,17427
13501,160856,17434
152484,105953,17436
119573,53598,17437
103633,119417,17438
127169,5604,17439
8943,159975,17448
123986,34350,17449
160553,76206,17450
10464,103902,17450
113322,24863,17452
52178,100491,17453
133958,42268,17453
103506,155051,17456
123923,65171,17458
107049,19171,17463
39374,159178,17464
48021,130949,17467
149981,60863,17470
129133,134536,17471
19250,118509,17474
80420,129414,17474
21419,87077,17476
142764,38247,17477
100916,154645,17486
139623,128852,17490
149270,34715,17494
153914,61769,17497
87332,84915,17500
118296,148050,17502
989,57589,17506
84673,9396,17509
143730,17069,17509
58504,133318,17510
58806,128957,17510
48639,38263,17513
70876,64259,17516
50104,36670,17517
107965,155051,17521
74032,118582,17522
30567,113599,17526
35511,131051,17531
69460,136266,17533
17438,128670,17538
41169,8941,17542
101961,11088,17543
144793,76899,17548
34326,159975,17553
94764,7322,17553
123827,26938,17553
72378,34742,17555
123814,121538,17557
68758,80249,17558
56812,141314,17559
103643,58509,17561
12900,113116,17565
39398,154406,17566
145823,8789,17571
143392,85159,17575
54858,42582,17576
109646,133355,17576
123087,103078,17577
73843,34715,17577
57014,62072,17581
68095,146715,17582
160140,107781,17583
89424,151924,17588
41703,70792,17593
55569,77818,17594
112265,116414,17600
138054,117317,17602
102803,104638,17615
98778,154456,17621
91315,8054,17624
14852,5613,17629
77747,89545,17631
160671,114427,17634
89770,14978,17638
29362,101961,17643
40049,16947,17649
114020,150126,17649
26506,154466,17651
37147,104168,17652
147385,35511,17654
122841,130718,17657
32610,41748,17666
76094,1641,17667
133990,138173,17667
55339,12030,17669
144853,139019,17676
124584,125758,17679
157183,104357,17679
57206,147236,17684
91200,130385,17686
68111,78213,17689
44964,128547,17692
160224,32289,17693
135297,121233,17694
110412,160492,17697
40763,109930,17704
2577,154715,17705
37137,127226,17706
57627,25234,17709
12416,49858,17710
49456,17809,17716
76200,3928,17719
18784,68978,17720
119617,36667,17729
13899,16121,17732
8267,135200,17735
18851,145133,17742
156156,138889,17748
27017,86901,17751
53254,29614,17753
32558,89747,17754
107008,17452,17755
31858,134429,17757
66561,128132,17759
104873,146070,17759
149542,7502,17763
71798,140998,17764
49066,47903,17765
1647,35877,17765
153841,47701,17767
20093,56464,17767
142208,160004,17768
77582,78086,17770
26838,41016,17771
32527,105000,17772
108392,52753,17772
7554,66798,17780
137825,120525,17785
154456,147620,17787
119298,102452,17788
128989,145934,17790
128078,124018,17794
44464,135281,17801
5035,16947,17804
60316,99496,17811
19916,140521,17815
157455,6445,17815
160426,6902,17819
62693,3211,17821
64911,134882,17822
49408,130640,17822
107647,24585,17827
145548,91311,17833
41266,47276,17834
101993,147967,17834
20011,117735,17836
115421,125897,17837
159099,8789,17838
86336,21391,17838
52518,91311,17841
125596,51664,17842
114802,97784,17844
13703,22307,17844
155051,126179,17846
86831,141781,17858
14342,86779,17860
125903,148876,17865
64249,55453,17865
33704,135878,17871
8845,107758,17872
95806,11263,17875
66498,108659,17876
46468,81739,17882
57155,102269,17884
4256,8174,17887
9041,5716,17887
146335,10362,17892
40434,24742,17893
111285,135864,17893
141530,141501,17897
107957,158856,17898
43978,46271,17908
107398,48494,17910
75499,154254,17915
5664,38245,17916
92895,10310,17918
147191,65826,17920
69240,22597,17921
124723,120369,17925
144192,99977,17925
119522,22945,17926
37167,79229,17928
38672,58509,17929
88349,29227,17930
97416,58509,17933
144148,99223,17935
151370,36740,17935
10153,126725,17937
130267,145734,17939
84753,138072,17945
50995,16193,17948
23423,133184,17948
31124,57705,17955
129800,77244,17955
75183,144134,17956
98058,113959,17957
154592,106801,17967
118811,99814,17969
80951,69210,17971
85770,119334,17972
73929,39840,17976
83360,44964,17980
121890,78753,17980
76327,118654,17980
119327,28109,17986
140235,110154,17986
154827,132369,17987
11343,11055,17987
35200,102314,17992
20980,66083,17996
122408,24736,17999
25982,53598,18000
109323,34715,18003
90537,148992,18003
129303,151928,18006
363,104540,18007
8067,58509,18010
30680,61918,18012
159104,22710,18015
74148,119485,18019
29265,24136,18021
136542,74758,18022
14685,125890,18026
88098,44252,18028
60679,68103,18031
12618,33691,18031
80349,79545,18039
136735,51960,18040
66330,117631,18042
21479,101961,18044
54123,42000,18047
7018,24889,18048
159703,7414,18048
99339,119543,18049
103665,98387,18057
44464,18835,18062
15105,114734,18064
23141,58509,18065
82288,63291,18066
22720,38335,18067
49301,78083,18067
23881,47121,18069
128804,122327,18071
69112,52696,18071
77436,53071,18073
28014,59729,18073
70648,99144,18074
18413,16947,18075
97874,143434,18075
57825,2301,18077
27353,127314,18081
22289,122327,18083
96396,55214,18084
61111,137771,18090
35548,160424,18091
70188,138435,18092
33957,73900,18094
72029,140504,18095
31332,56080,18102
123976,141355,18102
130949,48021,18108
155010,90008,18108
56358,72852,18108
70425,450,18109
85022,130531,18109
109930,7148,18109
31875,140096,18110
78213,15105,18110
14546,5465,18110
102255,65162,18113
158398,135512,18113
113316,86765,18114
19145,64751,18116
84589,35388,18116
24481,45201,18117
97075,135222,18121
12229,137497,18121
27648,65557,18122
70411,47666,18122
38429,13834,18126
19687,53598,18127
113146,149341,18127
136266,56346,18128
116380,112263,18130
99422,38263,18135
75183,76228,18138
122770,118225,18139
129864,130015,18143
144366,85277,18144
106809,152889,18144
136418,91389,18148
127748,103355,18149
96495,138979,18153
5035,8425,18154
76799,11084,18155
136544,135822,18157
105953,152484,18163
17325,97077,18163
913,123381,18164
75959,154254,18167
466,122705,18170
1343,34715,18173
119577,21334,18180
36886,17448,18181
147124,132571,18182
3635,147177,18183
110081,149408,18186
154721,72951,18187
42818,152416,18188
33945,90149,18189
143026,50913,18189
126766,41392,18190
93267,18139,18193
7439,153693,18195
96329,39215,18197
69784,5631,18203
44888,12184,18206
79077,149700,18207
138538,33946,18208
121654,78656,18210
60190,151920,18210
33,79969,18211
80947,127515,18215
8128,20703,18219
55202,72870,18220
30467,743,18226
42209,62221,18226
150746,100980,18228
119409,155940,18230
84996,101285,18233
150777,63445,18236
95613,58622,18238
71719,58271,18239
92129,104470,18240
19641,142272,18242
85458,106505,18244
104355,47517,18246
98102,132329,18246
68087,138461,18246
136328,37312,18251
117862,123744,18252
18593,38795,18254
51182,106705,18255
112970,97239,18257
46461,10432,18257
77747,89545,18259
69439,83538,18261
123377,99063,18262
160561,5865,18263
94208,35542,18265
117876,134477,18267
27844,29614,18267
128483,16434,18269
31727,35390,18273
103459,133793,18274
27815,137996,18279
136567,148050,18280
113992,126707,18280
82967,21515,18280
137026,129664,18284
30203,56610,18286
50807,75193,18287
65492,78169,18289
96239,14978,18290
122328,138179,18290
36504,78122,18293
23549,129218,18294
62892,27674,18299
27480,5035,18301
50866,20312,18302
68548,34609,18306
76182,117701,18312
59070,135822,18312
133239,39482,18314
119363,21952,18315
80201,153242,18315
49654,150052,18315
142336,95613,18316
118395,138379,18317
120466,92221,18317
120439,25006,18319
131400,68113,18324
42268,133958,18325
135104,100544,18328
121861,13192,18329
58771,110251,18329
8791,90183,18329
27582,144826,18331
45394,89559,18331
100491,117739,18342
21100,8814,18342
68560,4901,18342
142131,122046,18344
133854,607,18345
129530,57705,18350
71303,48130,18350
57267,149436,18352
107549,137142,18352
18893,33220,18353
114045,149863,18359
125897,115421,18360
16015,111178,18362
147620,154456,18362
135020,15997,18364
41491,53474,18366
95536,124197,18366
111031,15682,18367
57854,90483,18367
114776,8214,18370
40930,109930,18371
9009,13192,18373
125786,13904,18376
47469,20470,18382
29146,57705,18383
54123,58509,18383
47119,29496,18389
76390,149011,18395
69163,77476,18397
72027,158869,18399
33167,147536,18401
118675,732,18401
156331,48971,18402
2034,104717,18404
154466,26506,18408
130362,29188,18413
79307,119334,18416
126763,134872,18417
111574,64146,18419
44073,61333,18419
101158,19203,18421
120525,137825,18421
148028,73381,18422
58673,25234,18424
79932,146605,18425
122505,31736,18425
155479,732,18428
48226,34041,18430
137297,84747,18431
82009,128746,18434
58840,3211,18437
67682,34609,18437
72503,20201,18438
145892,29188,18439
47623,150251,18439
42149,148617,18442
97517,55575,18442
24637,155051,18443
39509,24585,18446
121708,52129,18447
13266,65035,18447
158542,72977,18447
144635,84737,18447
70792,78122,18448
106489,37640,18448
140875,110418,18450
96130,71583,18452
43248,24553,18454
157590,88865,18455
147527,57705,18456
88769,113960,18457
72580,11286,18457
41491,116652,18459
58359,58509,18460
67660,24733,18463
24485,29943,18468
105000,72850,18475
63628,18698,18476
124015,93685,18480
73032,47623,18480
129734,35225,18481
136612,148050,18482
44301,133858,18483
135841,134872,18488
103688,14601,18491
58509,96811,18493
58509,119489,18493
76865,21515,18493
22573,60863,18494
79655,51318,18494
92436,148933,18496
151168,40830,18497
54328,109433,18501
13155,130661,18501
135810,63651,18509
92070,12900,18511
53101,149408,18517
112737,43588,18518
3178,18045,18518
121481,76153,18519
4974,15460,18519
102908,159026,18521
151681,26154,18521
35221,155112,18524
59843,35979,18526
107510,53459,18529
28378,73315,18534
147315,27557,18538
80411,61372,18539
105000,32527,18542
5512,75478,18546
2247,25234,18547
53071,137773,18548
81739,37155,18550
119089,85507,18552
93745,57453,18553
116989,70983,18554
77747,89545,18556
33,120537,18556
60295,156382,18557
141309,121181,18558
138512,53071,18558
57468,122318,18560
159556,78404,18561
113634,73264,18566
72884,9459,18566
63868,96071,18568
24235,9662,18568
123814,77658,18570
110442,79969,18573
11288,27017,18573
111707,18045,18576
22894,57705,18579
2985,138145,18583
113748,2630,18585
